2023-12-07T15:22:45.239Z, 24.406211853027344, 6%
2023-12-07T15:23:00.361Z, 25.397048950195312, 6%
2023-12-07T15:23:15.514Z, 24.20061492919922, 6%
2023-12-07T15:23:30.595Z, 25.393447875976562, 6%
2023-12-07T15:23:45.731Z, 25.460304260253906, 6%
2023-12-07T15:24:00.825Z, 25.682228088378906, 6%
2023-12-07T15:24:15.956Z, 25.758705139160156, 5%
2023-12-07T15:24:30.065Z, 25.8021240234375, 5%
